Number of Records,created_at (@realDonaldTrump's Tweets),favorite_count (@realDonaldTrump's Tweets),id_str (@realDonaldTrump's Tweets),in_reply_to_screen_name (@realDonaldTrump's Tweets),in_reply_to_status_id_str (@realDonaldTrump's Tweets),is_retweet (@realDonaldTrump's Tweets),lang (@realDonaldTrump's Tweets),retweet_count (@realDonaldTrump's Tweets),source (@realDonaldTrump's Tweets),text (@realDonaldTrump's Tweets)
1,9/27/2016 8:31:14 PM,0,780867418012979204,,,true,en,5785,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GOP: On National #VoterRegistrationDay, make sure you're registered to vote so we can #MakeAmericaGreatAgain https://t.co/GKcaLkx8C8 ht…"
1,9/27/2016 9:08:22 PM,21820,780876760086880256,,,false,en,9400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Once again, we will have a government of, by and for the people. Join the MOVEMENT today! https://t.co/lWjYDbPHav https://t.co/uYwJrtZkAe"
1,9/27/2016 10:13:24 PM,14049,780893126605037568,,,false,en,5487,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs, Iowa! Tickets:… https://t.co/dfzsbICiXc"
1,9/28/2016 1:03:03 AM,43040,780935820299599872,,,false,en,16161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unbelievable evening in Melbourne, Florida w/ 15,000 supporters- and an additional 12,000 who could not get in. Tha… https://t.co/VU5wh2zXBU"
1,9/28/2016 2:17:06 AM,27968,780954455504199680,,,false,en,9788,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My supporters are the best! $18 million from hard-working people who KNOW what we can be again! Shatter the record: https://t.co/8ZHGyOth0f
1,9/28/2016 12:41:03 PM,36330,781111479974199296,,,false,en,10757,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every on-line poll, Time Magazine, Drudge etc., has me winning the debate. Thank you to Fox &amp; Friends for so reporting!"
1,9/28/2016 4:20:01 PM,11254,781166581963296768,,,false,en,4397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Council Bluffs, Iowa- today at 3pm! #MakeAmericaGreatAgain 
Tickets: https://t.co/iRL3xh37gF"
1,9/28/2016 5:26:26 PM,16799,781183298110230528,,,false,en,6359,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP
1,9/28/2016 5:40:10 PM,16978,781186755177308165,,,false,en,7105,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An honor to meet with the Polish American Congress in Chicago this morning! #ImWithYou 
Video:… https://t.co/lBFHoWRqox"
1,9/28/2016 9:42:43 PM,0,781247791473451008,,,true,en,9822,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TeamTrump: ""She put the office of Sec of State up for sale. If she ever got the chance, she’d put the Oval Office up for sale too."" #Fo…"
1,9/28/2016 10:54:59 PM,19616,781265981675036672,,,false,en,8490,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Council Bluffs, Iowa! Will be back soon. Remember- everything you need to know about Hillary -- just… https://t.co/45kIHxdX83"
1,9/28/2016 11:54:08 PM,10434,781280866634964992,,,false,en,3777,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me live in Waukesha, Wisconsin for an 8pmE rally! #AmericaFirst #MAGA
https://t.co/G8kGLSFy6S"
1,9/29/2016 12:01:35 AM,13716,781282739026735105,,,false,en,4213,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joining @oreillyfactor from Waukesha, Wisconsin - now, live! Enjoy!"
1,9/29/2016 2:51:57 AM,15518,781325613189754880,,,false,en,6570,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Waukesha, Wisconsin! 
Full transcript of my speech, #FollowTheMoney:
https://t.co/Xb1yyDSNNf https://t.co/WdKK6nJCZW"
1,9/29/2016 3:23:07 AM,15247,781333457477758976,,,false,en,6445,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Bedford, New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone! #AmericaFirst #MAGA… https://t.co/oeOJFAS7it"
1,9/29/2016 3:42:03 AM,15590,781338220609073152,,,false,en,7041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Will be in Novi, Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at: https://t.co/Q6APf0ZFYA… https://t.co/6WAyO9eQHN"
1,9/29/2016 6:05:56 PM,37377,781555624446418944,,,false,en,10939,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.
1,9/29/2016 7:16:40 PM,15514,781573427417128960,,,false,en,6943,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Manheim, Pennsylvania on Saturday at 7pm! #TrumpRally
Tickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy"
1,9/29/2016 9:34:57 PM,16204,781608228710785024,,,false,en,6372,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you for joining me this afternoon, New Hampshire! Will be back soon. #FollowTheMoney
Speech transcript:… https://t.co/VtUkDgF4vs"
1,9/29/2016 10:17:55 PM,29410,781619038699094016,,,false,en,16691,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","While Hillary profits off the rigged system, I am fighting for you! Remember the simple phrase: #FollowTheMoney… https://t.co/8mVInc82E9"
1,9/30/2016 2:16:00 AM,36217,781678954570735616,,,false,en,13403,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow, did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon, who could expect any more?"
1,9/30/2016 7:20:02 AM,43674,781755469488615424,,,false,en,18253,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anytime you see a story about me or my campaign saying ""sources said,"" DO NOT believe it. There are no sources, they are just made up lies!"
1,9/30/2016 9:14:03 AM,27534,781784161044553728,,,false,en,10819,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow, Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past, which is terrible!"
1,9/30/2016 9:19:25 AM,27711,781785509639118848,,,false,en,11254,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.
1,9/30/2016 9:30:11 AM,33467,781788223055994880,,,false,en,17404,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?
1,9/30/2016 12:50:48 PM,37245,781838706030313472,,,false,en,16690,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Remember, don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't exist."
1,9/30/2016 2:21:54 PM,36445,781861632167256064,,,false,en,13511,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!
1,9/30/2016 6:24:21 PM,51735,781922648645185536,,,false,en,25510,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why isn't Hillary 50 points ahead? Maybe it's the email scandal, policies that spread ISIS, or calling millions of… https://t.co/yKz9vCz8O1"
1,9/30/2016 6:37:48 PM,103233,781926033159249920,,,false,en,39508,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For those few people knocking me for tweeting at three o'clock in the morning, at least you know I will be there, awake, to answer the call!"
1,9/30/2016 8:03:41 PM,12945,781947646319665152,,,false,en,5706,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Pueblo, Colorado on Monday afternoon at 3pm! #TrumpRally
https://t.co/3P3QZxzSPJ"
1,9/30/2016 8:10:54 PM,19860,781949464152006657,,,false,en,8227,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5
1,9/30/2016 11:01:50 PM,23606,781992481160323072,,,false,en,10174,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Novi, Michigan! Get out and VOTE #TrumpPence16 on 11/8. Together, WE WILL MAKE AMERICA GREAT AGAIN!… https://t.co/n7Gd6Xc18H"
1,10/1/2016 12:52:15 AM,37953,782020266771812352,,,false,en,16943,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I believe in #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-clas… https://t.co/RCnZZtTk4c
1,10/1/2016 5:01:31 PM,28764,782264189574377472,,,false,en,15896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians, HRC is not with you. https://t.co/WN1lyCDXla"
1,10/1/2016 8:16:05 PM,34135,782313153308884992,,,false,en,10411,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I won the debate if you decide without watching the totally one-sided ""spin"" that followed. This despite the really bad microphone."
1,10/1/2016 8:47:45 PM,26649,782321125984436224,,,false,en,10254,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The so-called Commission on Presidential Debates admitted to us that the DJT audio &amp; sound level was very bad. So why didn't they fix it?
1,10/1/2016 9:25:52 PM,29294,782330717539803136,,,false,en,10677,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow, just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary."
1,10/1/2016 9:29:56 PM,28528,782331741369462784,,,false,en,8754,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!
1,10/2/2016 11:22:41 AM,38940,782541307168391168,,,false,en,15099,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes
1,10/2/2016 11:35:00 AM,48354,782544407593619457,,,false,en,18729,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!
1,10/2/2016 12:10:33 PM,25992,782553353242841088,,,false,en,10120,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@trumplican2016: .@realDonaldTrump  There will be MASSIVE turnout for you,  Mr. Trump - These polls don't register the pulse of the PEOPLE!"
1,10/2/2016 9:48:21 PM,41624,782698760514207744,,,false,en,16057,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.
1,10/2/2016 9:59:07 PM,36236,782701472685420544,,,false,en,11859,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States, in Israel, and around the world."
1,10/2/2016 11:45:40 PM,35660,782728287718150144,,,false,en,13544,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!
1,10/3/2016 2:10:52 PM,13355,782946021957599232,,,false,en,5891,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Henderson, Nevada on Wednesday at 11:30am! #MAGA 
Tickets: https://t.co/pWTYv9BbUE"
1,10/3/2016 9:41:35 PM,14479,783059449128759296,,,false,es,6352,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Pueblo, Colorado! 
#TrumpRally #AmericaFirst
https://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy"
1,10/3/2016 10:03:46 PM,23296,783065029172088832,,,false,en,11324,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We must bring the truth directly to hard-working Americans who want to take our country back. #BigLeagueTruth… https://t.co/0iAeiPYEhO
1,10/4/2016 2:20:21 AM,20490,783129603363659776,,,false,en,8813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Colorado! #MAGA
https://t.co/3KWOl20zMm
https://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X"
1,10/4/2016 3:39:42 AM,14097,783149570721144832,,,false,en,6533,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Reno, Nevada on Wednesday at 3:30pm at the Reno-Sparks Convention Center! #MAGA
Tickets:… https://t.co/G0NvFLQWgS"
1,10/4/2016 7:36:19 PM,8777,783390310969651200,,,false,en,3148,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me in Reno, Nevada tomorrow at 3:30pm! #AmericaFirst #MAGA
Tickets: https://t.co/DJ7JJUkkz7"
1,10/4/2016 7:40:44 PM,23767,783391423663964160,,,false,en,7052,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be watching the great Governor @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!
1,10/4/2016 7:48:15 PM,21838,783393314309484544,,,false,en,9030,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My childcare plan makes a difference for working families - more money, more freedom. #AmericaFirst means… https://t.co/X3Yn3FZphf"
1,10/4/2016 10:38:18 PM,17902,783436108176629760,,,false,en,6493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together, we are going to MAKE AMERICA SAFE… https://t.co/EwP4hnaeoE"
1,10/4/2016 11:44:28 PM,12966,783452759462850560,,,false,en,5275,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join the MOVEMENT!
https://t.co/3KWOl20zMm https://t.co/BS5JLelPJd"
1,10/4/2016 11:55:55 PM,31788,783455640643514368,,,false,en,11107,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REPEAL AND REPLACE!"
1,10/5/2016 12:12:59 AM,32484,783459936361512960,,,false,en,7907,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow, @CNN is so negative. Their panel is a joke, biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great"
1,10/5/2016 12:18:38 AM,19423,783461358436089856,,,false,en,5098,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!
1,10/5/2016 1:01:12 AM,16607,783472068796911616,,,false,en,3894,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Here we go - Enjoy!
1,10/5/2016 1:05:53 AM,10723,783473247694102528,,,false,en,2088,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Both are looking good! Now we begin!
1,10/5/2016 1:06:02 AM,13549,783473285535150080,,,false,en,3526,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.
1,10/5/2016 1:12:45 AM,19995,783474976842059777,,,false,en,6349,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@RoadkingL: @mike_pence Wow, Kaine couldn't go 12 seconds without a lie. Marines and military are scared of the liar running. #bengazi"""
